laufnummer,id,body,ocr text,hashtags,url,1,2,3,4,5,6,7,8,9,10,11,12,99,caption,Kategorie,Politischer Inhalt/Info,Negative Campaigning,Selbstpräsentation unpolitisch,Selbstpräsentation politisch,Parteipräsentation unpolitisch,Parteipräsentation politisch,Interaktion,Neutrale Infos zur Stimmabgabe,Mitgliederinfo,Fundraising,Veranstaltungshinweis,Wahlaufruf direkt,Sonstiges,Detailed Explanation
798.0,CwkIhbeLlo2,"In letzter Zeit verbringe ich öfter Zeit im #CasaDonna, dem Übergangswohnheim für obdachlose Frauen vom @skfaugsburg. Ich bin seit einigen Wochen ehrenamtlich in den Vorstand des #sozialdienstkatholischerfrauen gewählt und bin intern für dieses Thema mit zuständig. Letzten Sonntag waren die @barberangelsbrotherhood zu Gast und haben vor Ort kostenlos Haare geschnitten und teilweise völlig neue Looks ermöglicht. Toll, dass die ausgebildeten Friseur*innen das ehrenamtlich umsetzen und damit viel Lebensqualität und Selbstwertgefühl für die Betroffenen befördern. Ein großes Dankeschön auch an die Geschäftsführerin Martina Kobriger und die beiden hoch engagierten Mitarbeiterinnen im Casa Donna: Astrif Mittelstedt und Nina Holzmann. Die beiden sorgen mit sovielen schönen Aktionen vor Ort für ein gutes Miteinander in schwierigen Lebenslagen. Zum Beispiel gab es für alle, die zum Haarschneiden kamen, noch ein leckeres Eis. #obdochlosenhilfe #verdecktewohnungslosigkeit #obdachlosefrauen #skfaugsburg #zusammenhalt #ehrenamt #eureabgeordnete #ihreabgeordnete Hier der Beitrag vom BR: https://www.br.de/br-fernsehen/sendungen/abendschau/abendschau-barber-angels-100.html","Wir heißen unsere Gäste Herzlic 'lkommen 4p B 0 GaRBER , ANGBLS WAMC Apos' 'Seke 8.A8/de HEIKE ChARITY GRATITUDE ","CasaDonna,sozialdienstkatholischerfrauen,obdochlosenhilfe,verdecktewohnungslosigkeit,obdachlosefrauen,skfaugsburg,zusammenhalt,ehrenamt,eureabgeordnete,ihreabgeordnete",https://www.instagram.com/p/CwkIhbeLlo2,0,0,0,1,0,0,0,0,0,0,0,0,0,eine Gruppe von Frauen hält eine Trophäe hoch,,0,0,0,1,1,0,0,0,0,0,0,0,0,"[""4. Selbstpräsentation politisch"", ""5. Parteipräsentation unpolitisch""]"
799.0,CredbrGI9dy,"Traditioneller Maibockanstich im #Hofbräuhaus in #München 🍻

Kabarettist @djangoasuel hat das #Derblecken übernommen und hat mit seiner #Festrede die bayerischen Politiker aufs Korn genommen. 

#freiewähler #maibock",Maibockanstich 20,"Hofbräuhaus,München,Derblecken,Festrede,freiewähler,maibock",https://www.instagram.com/p/CredbrGI9dy,0,0,0,1,0,0,0,0,0,0,0,0,0,ein Mann sitzt mit einer Tasse Kaffee an einem Tisch,,0,0,0,0,1,0,0,0,0,0,0,0,0,"[""Parteipräsentation unpolitisch""]"
800.0,CrfVsdDom2g,,4RANC-DIERL Zanc DIERL CSU* Allen Abiturientinnen und Abiturienten wünsche ich heute und in den kommenden Tagen starke Nerven und 1 natürlich viel Erfolg! da6 Ihv DE schafft,,https://www.instagram.com/p/CrfVsdDom2g,0,0,1,0,0,0,0,0,0,0,0,0,0,ein Mann in Anzug und Brille mit den Worten „Alles über die Welt“,,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges/KA""]"
801.0,CsWYOuPg6tf,"Wir haben uns auf unserer Veranstaltung “Smart&Green” mit den Menschen unterhalten, die in Bayern vorangehen! Kreative Köpfe, die den Klimaschutz vorwärtsbringen. Gemeinsam machen wir unser Bayern zu einem klimaneutralen Wirtschaftsstandort! 
 
#startup #innovation #klimaschutz #energiewende #digitalisierung #gruene #gruenefraktionby #bayern","Ludwig Hartmann Mdl Fraktionsvorsitzender der Landtags-Grünen wollen wir in den nächsten Wochen und Monaten im Gespräch bleiben,","startup,innovation,klimaschutz,energiewende,digitalisierung,gruene,gruenefraktionby,bayern",https://www.instagram.com/p/CsWYOuPg6tf,1,0,0,1,0,0,0,0,0,0,0,0,0,Ein Mann in Anzug und Krawatte steht vor einem Greenscreen,,1,0,0,1,0,1,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
803.0,CvaKOSFIs7K,"+++ Infostand mit Bürgersprechstunde +++

Kommenden Donnerstag bin ich mit meinem Infomobil in Regen zum Infostand mit Bürgersprechstunde. Ihr findet uns von 10 bis 12 Uhr im Bereich Marienbrunnen! Mit dabei haben wir 148 Seiten Argumente für die AfD. 👍

Kommt zahlreich, bringt Freunde und Bekannte mit - ich freue mich auf euch! 💙 I sog‘s wia‘s is! 🔥

❌ Ralf Stadler, MdL
❌ Direktkandidat Passau-Ost
❌️ Listenplatz 2 Niederbayern

🇩🇪 Folgt mir auch auf Telegram:
https://t.me/RalfStadler_MdL

Kostenlos Newsletter abonnieren: www.ralfstadler.de/newsletter","Infostand mit Bürgersprechstunde Iishenon ) Uirebeja  Do. 03.08 Afd 10-12 Uhr 6 pidsi Regen (Bereich Marienbrunnen Ralf Stadler , MdL AfD 489 { uia { Listenplatz 2 Niederbayern 1sog I 6 !",,https://www.instagram.com/p/CvaKOSFIs7K,0,0,0,0,0,0,0,0,0,0,1,0,0,ein Lieferwagen mit blau-roter Lackierung,,0,0,0,0,0,1,0,0,0,0,1,0,0,"[""6. Parteipräsentation politisch"", ""11. Veranstaltungshinweis""]"
805.0,CxEP08_NNlv,"Da war meine Schultüte ja fast größer als ich. 
Ich wünsche allen einen möglichst tollen Schulanfang. Vor allem den Erstklässern wünsche ich einen tollen Start. Aber auch allen Lehrerinnen und Lehrern, den Schulsozialarbeiter*innen, den Kolleg*innen im Hort und im Sekretariat und und und...
An meinen ersten Tah kann ich mich gut erinnern. Und an den langen Fußweg jeden Tag in die Wandererschule. Wir waren fünf Michaels in der Klasse. Und unsere Lehrerin Frau Ponton war richtig toll. Auch Frau Teilmann dann in der zweiten Klasse. Zu Schulbeginn hatte ich sogar eine Art hellblauen Anzug an. Dieses Foto  entstand wohl ein paar Tage später auf unserem Balkon an der Adam-Klein-Straße. In echtem 70ger-Style.",Ceyc,,https://www.instagram.com/p/CxEP08_NNlv,0,0,1,0,0,0,0,0,0,0,0,0,0,ein kleiner Junge hält ein Skateboard in einem Zimmer,,0,0,1,0,0,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch""]"
806.0,CxPeTo2ornZ,"Heute ist #TagdesHandwerks: Ohne #Handwerk und Mittelstand hat Deutschland keine Zukunft! Wir geben ein klares Bekenntnis zum Handwerk, zu Familienbetrieben und zur Selbstständigkeit. #Bayern ist das erste und einzige Bundesland, das eine kostenlose #Meisterausbildung ermöglicht. Schon wer dieses Jahr seinen Meisterbrief erwirbt, hat den Vorteil einer kostenfreien Ausbildung.",KOSTENLOSE MEISTERAUSBILDUNG NUR IN BAYERN CSU,"TagdesHandwerks,Handwerk,Bayern,Meisterausbildung",https://www.instagram.com/p/CxPeTo2ornZ,1,0,0,0,0,0,0,0,0,0,0,0,0,Ein Mann arbeitet an einer Maschine in einer Werkstatt,,1,0,0,1,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch""]"
807.0,CxaXhIjoZ7A,"Na, findest Du das Bild im Reel, das nicht vom Oktoberfest ist? Und für die ganz großen Volksfest Fans und Fahrgeschäft-Sachverständigen: auf welchem Volksfest wurde das Nicht-Oktoberfest Bild aufgenommen?🤔 

Ich hab' jedenfalls auf der Wiesn mit @claudiakoehlerlandtag
@brembeppo
und @katrinhabenschaden in der @ochsenbraterei von @spaten_br nicht nur jede Menge Spaß, sondern freue mich auch mit allen Wirtsleuten, Marktkaufleuten, Schaustellerinnen und Schaustellern über die guten ersten Oktoberfest Tage.

Auf dass es eine großartige, gute und friedliche Wiesn wird!",,,https://www.instagram.com/p/CxaXhIjoZ7A,0,0,1,0,0,0,1,0,0,0,0,0,0,drei Frauen in traditioneller bayerischer Kleidung posieren für ein Foto,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
808.0,CxQKyPboffB,"Heute morgen an unserem Wahlkampfstand hatten wir jede Menge gute Gespräche mit interessierten Bürgerinnen und Bürgern. Wir sind ab jetzt jeden Samstagmorgen von 9 Uhr bis mindestens 12 vor Ort am Weinmarkt in Memmingen und stehen für persönliche Gespräche, Wünsche und Anregungen, aber natürlich auch Kritik bereit.

#spdmemmingen #ltwbayern2023 #petrabeer #ivoholzinger #sozialepolitikfürdich #bayernspd #memmingen #schwaben #allgäu","IVO HOLZINGER ARENR Unser Landta Idat andieauin fur MMemm Allgäu  nddaralleeu AM (spD= 8M 28e1o 8.10, WAPEEN","spdmemmingen,ltwbayern2023,petrabeer,ivoholzinger,sozialepolitikfürdich,bayernspd,memmingen,schwaben,allgäu",https://www.instagram.com/p/CxQKyPboffB,0,0,0,1,0,1,0,0,0,0,1,0,0,eine Gruppe von Menschen steht unter einem rosa Zelt,,0,0,0,1,0,0,1,0,0,0,1,0,0,"[""Interaktion"", ""Selbstpräsentation politisch"", ""Veranstaltungshinweis""]"
809.0,CrpwW2-o4x_,Danke an Thorsten Schwab für die tolle Star Trek Tasse. Habe mich sehr gefreut. Live long and prosper 😀 #startrek #livelongandprosper @thorstenschwab.75,Cu Qu 79 LIVE LnNG [PRosPEI,"startrek,livelongandprosper",https://www.instagram.com/p/CrpwW2-o4x_,0,0,1,0,0,0,0,0,0,0,0,0,0,eine schwarze Tasse mit einem Star Wars-Motiv darauf,,0,0,1,0,0,0,0,0,0,0,0,0,1,"[""3. Selbstpräsentation unpolitisch"", ""13. Sonstiges""]"
810.0,Cx_cxSqtvpZ,"📣 Eilmeldung! 🌟 FDP-Event mit Johannes Vogel: ""Fachkräfte Einwanderungsgesetz - Chancen für Alle!"" 🌍✈️

💼 Gemeinsam mit unserem Bundestagsabgeordneten Johannes Vogel stellen wir euch die spannenden Möglichkeiten des Fachkräfte Einwanderungsgesetzes vor! Seid dabei und erfahrt, wie wir Chancengleichheit für alle schaffen können. 

🗓️ Merkt euch den Termin: Samstag von 9 bis 14 Uhr könnt ihr an unseren Infostand vorbeischauen und eure Fragen stellen. (Genehmigung vorhanden!) 

👭 Ladies! Ich wünsche euch viel Spaß und keinen Wahlstress vor dem wichtigen Sonntag! 💪 viel Spaß auf eurem Infostand morgen am Donnerstag! Vielleicht schaue ich mal vorbei;) (Sondergenehmigung vorhanden!) 

Lasst uns gemeinsam an einer besseren Zukunft arbeiten! 🙌 #FDP #JohannesVogel #FachkräfteEinwanderungsgesetz #Chancengleichheit #Infostände #Wahltag weiß #servuszu Kuchen

#FDPEvent #FachkräfteEinwanderungsgesetz #OpportunitiesAndEquality #InfoStands #GetInformed #votewisely #servuszukunft #nicolesandeck #freiheit #chamcengleichheit #jedermenschistwertvoll","Im SPD UB   Nürnberger Land: Treffen Sie Kevin it- Kühnert in Altdorf! Mit unseren Landtags- und Be- de SPD zirkstagskandidatinnen Andrea Lipka und Iris Lede- en rer ist er am Donnerstag, 5 Oktober von 10:30 b- 12.00 Uhr am Infostand Wm Marktplatz. en nd el) FDP-Kreisverband   Nürnberger Land: Herzliche of Freie Einladung zum Zukunftstalk mit Johannes Vogel I! Demokraten MdB Fachkräfteeinwanderungsgesetz, Bürokratie- FDP abbau und Wachstumschancengesetz wie brin- wir unsere Wirtschaft wieder auf Kurs und hal- ten gleichzeitig die genuldentnrserse veitschaie miodernisierers inanse- re soziale  Marktwirtschatt und schaffen eine ökologisch und ökono- )"" misch nachhaltige Zukunft für nachfolgende Generationen? Kommen t- Sie dazu ins Gespräch mit den Bundestagsabgeordneten Johannes 1 - Vogel; stellvertretender FDF-Bundesvorsitzender und Erster Parlamane n tarischer   Geschäftsführer der  FDP-Bundestagsfraktion und  Kristine Lütke, euchesund drogenpolitische Sprecherindenis D2.Eundastags? fraktion Wann? Freitag,   06.10.2023 von 11.00 bis 12.15 Uhr Rutfs Cotfee Lounge, Marktplatz 24, 91207 Lauf a. d. Pegnitz. Wir la- den salle interessienten Bürgerinnen' und Bürger herzlich'ein,rumsgo meinsam 'nberesstuelle Herausforderungen; vor allem aber über Lösta gen, zu nsprechenuelm'Anmeldung bis Zum 02.70.2025 wird unter kristine luetke.wk @bundestag de BEKANNTMACHUNGEN gebeter","FDP,JohannesVogel,FachkräfteEinwanderungsgesetz,Chancengleichheit,Infostände,Wahltag,servuszu,FDPEvent,FachkräfteEinwanderungsgesetz,OpportunitiesAndEquality,InfoStands,GetInformed,votewisely,servuszukunft,nicolesandeck,freiheit,chamcengleichheit,jedermenschistwertvoll",https://www.instagram.com/p/Cx_cxSqtvpZ,0,0,0,0,0,0,0,0,0,0,1,0,0,eine Zeitung mit einem Stapel Papiere darauf,,0,0,0,0,0,1,1,0,0,0,1,0,0,"[""6. Parteipräsentation politisch"", ""11. Veranstaltungshinweis"", ""7. Interaktion""]"
811.0,Cwk_NmjN2XD,Seit heute sind wir bis Sonntag bei der DonauRies-Ausstellung präsent und stehen Euch gerne für ein Gespräch zur Verfügung 😎,"CSU SS0w 4e Mensc4e DIE CSU * DIE CSU 2 GANZ VEILS NAH < GANZ BAYEC Gowigsly Machen Sie NAH r # Mag K CSU} (u "" CSU* CSU CLAUDIA Usten Fuz6 MBY MARB 1668 GoeBhue Dokn Us CSUR Maaduag P Mmce",,https://www.instagram.com/p/Cwk_NmjN2XD,0,0,0,0,0,0,1,0,0,0,0,0,0,eine Gruppe von Menschen steht unter einem blauen Zelt,,0,0,0,1,0,0,1,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Interaktion""]"
814.0,CxvcxsGt3mn,Das #TeamJohanna Word immer größer. Wirst du mich wählen? Oder hast du es vielleicht schon getan? Dann schick mir ein Video! #SozialePolitikFürDich #DuBistGutSoWieDuBist #ltwbayern2023 #ltwby,NEU IN MEINEM TEAM SPD,"TeamJohanna,SozialePolitikFürDich,DuBistGutSoWieDuBist,ltwbayern2023,ltwby",https://www.instagram.com/p/CxvcxsGt3mn,0,0,0,0,0,0,1,0,0,0,0,0,0,ein rot-weißes Tupfenmuster mit den Worten `'n'n'n'n,,0,0,0,0,0,1,1,0,0,0,0,1,0,"[""6. Parteipräsentation politisch"", ""7. Interaktion"", ""12. Wahlaufruf direkt""]"
815.0,CsGvB3YtDG_,Gegen jeden Antisemitismus,Demonstration Gegen Antisemitismus und Verschwörungsideologien! 11.05.2023 18.30 Uhr München ist bunt!,,https://www.instagram.com/p/CsGvB3YtDG_,1,0,0,0,0,0,0,0,0,0,0,0,0,ein gelber Hintergrund mit den Worten demstenn,,1,0,0,0,0,0,0,0,0,0,1,0,0,"[""Politischer Inhalt/Info"", ""Veranstaltungshinweis""]"
816.0,CthG6KAsUIg,Zwischen Schule und Stadtratssitzung ist ein kleiner Waldspaziergang optimal um Kraft zu tanken. Mein Tipp: Sambachswald im Naturpark Haßberge #sambach #naturpark_haßberge #landkreis_rhoengrabfeld #unterfranken #wald #stadtratssitzung #frankhelmerich,t & Msme5 _,"sambach,naturpark,landkreis,unterfranken,wald,stadtratssitzung,frankhelmerich",https://www.instagram.com/p/CthG6KAsUIg,0,0,1,0,0,0,0,0,0,0,0,0,0,Ein Mann steht auf einem Holzzaun und blickt auf einen See,,0,0,1,1,0,0,0,0,0,0,0,0,0,"[""3. Selbstpräsentation unpolitisch"", ""4. Selbstpräsentation politisch""]"
817.0,CwAmsBqtQ-F,"Dieses Mal bei „Kurz gefragt“ stellt sich Dr. Dominik Spitzer unseren Fragen. Als Allgemeinmediziner ist er in der FDP-Fraktion für gesundheitspolitische Themen zuständig und kann hier seine Expertise aus dem Alltag einbringen. 

Dr. Dominik Spitzer wurde 1967 im Allgäu geboren und hat in München Medizin studiert. Er ist niedergelassener Hausarzt und auch Betriebsmediziner. Begonnen hat Dr. Dominik Spitzer seine politische Laufbahn 2008 als Stadtrat in Kempten. 2018 ist er als Abgeordneter in den Landtag eingezogen.

#kurzgefragt #bayernvonmorgen #bayern #politik",Freie Demokraten Ahlon FDP dovern Kurz gefragt. Dr. Dominik Spitzer,"kurzgefragt,bayernvonmorgen,bayern,politik",https://www.instagram.com/p/CwAmsBqtQ-F,0,0,0,1,0,1,0,0,0,0,0,0,0,ein Mann in Anzug und Krawatte lächelt,,1,0,0,1,0,0,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Politischer Inhalt/Info""]"
819.0,CsMr7yyLg7x,Ein kleines Herz zum Muttertag! Unser CSU Stand in Feldafing hat lange Tradition🍀 #muttertag #csufeldafing #landkreisstarnberg #uteeilinghuetig #schenkenvonherzen,CSues  1,"muttertag,csufeldafing,landkreisstarnberg,uteeilinghuetig,schenkenvonherzen",https://www.instagram.com/p/CsMr7yyLg7x,0,0,0,1,0,1,0,0,0,0,0,0,0,zwei Frauen stehen unter einem Regenschirm mit einem Brett,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
820.0,CuCZddfozyf,"Das Daumendrücken hat sich gelohnt: Die Aufnahme in die @dfg__public ist echter Leistungsausweis und verdienter Adelstitel für die @uni.eichstaett. Sie ist nicht nur eine der beliebtesten Universitäten Deutschlands, sie ist auch wissenschaftlich exzellent. 🎓🚀 Als einzige Katholische Universität Deutschlands leistet sie Besonderes: Sie setzt ethische Leitplanken im Denken und gibt uns die nötige Orientierung in einer Zeit des rasanten technologischen Fortschritts. Wir sind stolz auf diese Perle der bayerischen Hochschullandschaft! 💎

#DFG #KU #Bayern #Wissenschaft #HightechAgendaBayern #Zukunft",9) Die KU Eichstätt - Ingolstadt wird Mitglied der Deutschen Forschungs- gemeinschaft:. MARKUS BLUME,"DFG,KU,Bayern,Wissenschaft,HightechAgendaBayern,Zukunft",https://www.instagram.com/p/CuCZddfozyf,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Parteipräsentation politisch""]"
821.0,CxsXM3ztPYJ,"Unsere Radl-Highlights 💚 es war so schön!!! Danke an alle, die dabei waren 🚲",Gerechl Gemeinsam! URN,,https://www.instagram.com/p/CxsXM3ztPYJ,1,0,0,1,0,0,0,0,0,0,0,0,0,eine Gruppe von Menschen steht um einen Tisch mit einem Bild einer Frau,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
823.0,Csi201LNR9E,"Diese Woche wird es spannend im Landtag! So stehen etwa Sitzungen mehrerer Untersuchungsausschüsse mit spannenden Zeugenbefragungen an. Am Dienstag ist außerdem Plenum, unter anderem mit einem gemeinsamen Gesetzentwurf für eine demokratisch legitimierte Landeselternvertretung für Kitas sowie unserem Antrag zur Nutzung von CO2-Speichertechnologien für einen besseren Klimaschutz. Daneben tagen natürlich auch wieder diverse Ausschüsse. Ihr könnt die meisten Sitzungen auch im Livestream des Landtags verfolgen, also schaltet doch gerne rein! 
#Landtag #Plenarwoche #Wochenausblick #FDPFraktion","Freie #Wochenausblick Demokraten Frakton FDP Bayern Was in dieser Woche wichtig wird Untersuchungsausschuss ,Stammstrecke' mit Andeas Scheuer und Volker Wissing als Zeugen Untersuchungsausschuss ,NSU"" befragt Beate Zschäpe in der JVA Chemnitz 44 Untersuchungsausschuss ,Zukunftsmuseum~ mit dem Rechnungshofpräsidenten und Markus Söder als Zeugen 146. Plenarsitzung mit: dem gemeinsamen Gesetzentwurf ZUr Landeselternvertretung für Kitas mit SPD & Grünen unserem Antrag zur Nutzung von C02 - Speichertechnologien zum Klimaschutz","Landtag,Plenarwoche,Wochenausblick,FDPFraktion",https://www.instagram.com/p/Csi201LNR9E,1,0,0,1,0,0,0,0,0,0,0,0,0,ein gelber Hintergrund mit den Worten „Wir sind hier“,,1,0,0,0,0,0,1,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Interaktion""]"
826.0,CvXdj4Iqp16,"Die Umsetzung des Rechtsanspruchs auf einen Ganztagesplatz für Grundschüler ab dem Jahr 2026 fordert derzeit die Gemeinden. So auch in #Wiesent. Zusammen mit Bürgermeisterin @Elisabeth Kerscher und Bezirkstagskandidatin  Katharina Schmaus haben wir uns einen Überblick vom aktuellen Raumangebot und den Planungen für die notwendige Erweiterung verschafft. Wir benötigen auf jeden Fall viel Geld und Personal, um dieses Angebot weiter auszubauen 😅",,Wiesent,https://www.instagram.com/p/CvXdj4Iqp16,0,0,0,0,0,0,0,0,0,0,0,0,0,eine Gruppe von Menschen steht um einen Mann in einem blauen Hemd herum,,1,0,0,1,0,1,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
827.0,CvxblYJti_4,Neues aus der Anstalt...,Bild] StARTSEITE NEWS POUTIK REgio UNTERHALTUNG SPORT FUSSBALL LIFESTYLE RAIGEBER GESUNDHEIT SEX & LIEBE AUTO SpIELE DEA BERLINER FLUGHAFEN LAHMGELEGT Transsexuelle Klima-Aktivistin will nicht in Männerknast,,https://www.instagram.com/p/CvxblYJti_4,0,0,0,0,0,0,0,0,0,0,0,0,0,eine Frau in Strümpfen sitzt auf einem Bett,,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges/KA""]"
829.0,CvC4MFAgEvp,"Im Landtag will ich konkret Sachen angehen, die wirklich etwas verändern ♻️

Ich mache mich stark für 🏫 eine öffentliche Beschaffung, die den Kriterien der Kreislaufwirtschaft entspricht, 🤝 eine Agentur für Kreislaufwirtschaft, die Unternehmen und Ressourcen zusammenbringt und 🛠 einen Reparatur-Bonus, damit sich reparieren mehr lohnt als neu kaufen.

#plasticfreejuly #plasticfreejuly2023 #münchen #bayern #natur #umwelt #ressourcen #ressourcenschonen #kreislaufwirtschaft #circulareconomy #zerowaste #zerowastemunich #klimaschutz #thereisnoplanetb",Lero Yesem 4(83,"plasticfreejuly,plasticfreejuly2023,münchen,bayern,natur,umwelt,ressourcen,ressourcenschonen,kreislaufwirtschaft,circulareconomy,zerowaste,zerowastemunich,klimaschutz,thereisnoplanetb",https://www.instagram.com/p/CvC4MFAgEvp,1,0,0,0,0,0,0,0,0,0,0,0,0,eine Frau mit Brille und einem T-Shirt mit der Aufschrift „Love“ in Grün,,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info""]"
830.0,Cr3k9eDId2A,"Was bedeutet die #KI-Revolution für #Bildung und #Beruf? Darüber haben wir uns gestern in Erlangen  unterhalten. Danke für den super spannenden Impuls von @sarah_engert von @bytabo, der ergänzt wurde durch die wissenschaftliche Einordnung des KI-Forschers @maier_ak und die schulpraktische Pionierarbeit von Kai Wörner, der bereits hunderte #Lehrkräfte in den ersten Online-Fortbildungen zum Thema geschult hat. Es ergab sich eine rege Diskussion mit dem sehr interessierten Publikum. Danke insbesondere den vielen Gästen aus Lehrerschaft. Ich hoffe, dass wir so weitere Modernisierungsimpulse in Bayerns Bildungswelt tragen können und arbeite an den nächsten Initiativen zum Thema im #Landtag mit der @fdpltby.",,"KI-Revolution,Bildung,Beruf,Lehrkräfte,Landtag",https://www.instagram.com/p/Cr3k9eDId2A,1,0,0,1,0,1,0,0,0,0,0,0,0,"eine Gruppe von Menschen, die um einen Tisch sitzen",,1,0,0,1,0,1,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
832.0,CvdOokpNMez,"Zu Besuch bei Lebensrettern, Bevölkerungsschützern, Kinder und Jugendbetreuern,  Pflegern - bei der Johanniter Unfall Hilfe.
Eine große Hilfsorganisation, die an unserer Gesundheitsversorgung und dem Funktionieren der sozialen Systeme beteiligt ist, haupt- und ehrenamtlich.
Wir haben uns heute zu den Positionen zur Landtagswahl ausgetauscht und die tollen Fahrzeuge bestaunt 🚑 ❤️","Katastrophenschutz 76118,340 Freistaat Bayern ohahaerunfllajely {oaewefernutevrn E82enas E",,https://www.instagram.com/p/CvdOokpNMez,0,0,0,1,0,0,0,0,0,0,0,0,0,ein Mann und eine Frau stehen vor einem LKW,,1,0,0,1,0,0,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Politischer Inhalt/Info""]"
833.0,Crfn_Fro-02,"Bayern und die Türkei sind eng verbunden: Heute pflanzen wir gemeinsam mit der Türkischen Gemeinde 100 Eichen bei München zum Jubiläum 100 Jahre Republik Türkei. Das ist ein schönes Symbol unserer Verbundenheit. Gestartet als Zuwanderer sind sehr enge Bindungen und viele Karrieren in Bayern entstanden. Schön, dass Sie bei uns sind! Bei uns kann jeder sein Glück finden. Umso schmerzvoller war dann das schreckliche Erdbeben in der Türkei und in Syrien. Schnelle Hilfe ist für uns selbstverständlich. Heute mit dabei: Günther Beckstein und die Minister Joachim Herrmann, Michaela Kaniber und Melanie Huml. #türkei #bayern",,"türkei,bayern",https://www.instagram.com/p/Crfn_Fro-02,1,0,0,1,0,1,0,0,0,0,0,0,0,eine Gruppe von Menschen steht um einen Baum herum,,1,0,0,0,0,1,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Parteipräsentation politisch""]"
834.0,Cv9mnnVtBjx,"Buchempfehlung!! 

#europa #recht #gemeinschaft #union #freiheit #demokratie #buch #buchtipp","<< Überraschend, erhellend, höchst unterhaltsam. Ferdinand von Schirach BIJAN MOINI UNSER GUTES RECHT WAS HINTER DEN GESETZEN STECKT Sonderauflag? fi: die Baver ; andaszentraie füiz poltische Bildungsarceit Hoffmann und Campe","europa,recht,gemeinschaft,union,freiheit,demokratie,buch,buchtipp",https://www.instagram.com/p/Cv9mnnVtBjx,0,0,0,0,0,0,0,0,0,0,0,0,1,ein Buch auf einer Decke,,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges/KA""]"
835.0,CwmffuOM8JV,"Landtagswahl 2023 – Programm der AfD Bayern

Seite 26: Richterwahl neutral gestalten

Eine unabhängige Justiz ist die Grundvoraussetzung eines jeden Rechtsstaates. Die Exekutive hält die Gerichte und Staatsanwaltschaften bislang jedoch in vielfältiger Abhängigkeit. Personal- und Sachmittel weist der Finanzminister zu oder streicht sie wieder nach Haushaltslage. Auch die Entscheidung über die Einstellung von Richtern und Staatsanwälten treffen Politiker über ihre nachgeordneten Bediensteten.

Der im Grundgesetz verbriefte Anspruch der bayerischen Bürger auf Zugang zur Justiz, ein faires Verfahren sowie eine zügige Entscheidung und die Möglichkeit, Rechtsmittel einzulegen, bleibt dabei mitunter auf der Strecke. Politische Einflüsse wie Partei- und Kabinettsdisziplin hindern die Justizminister, die nötige Abhilfe zu schaffen.

Die AfD teilt daher die Forderung des deutschen Richterbundes nach einer selbstverwalteten Justiz, wie sie in fast allen Staaten Europas üblich ist. Die Justiz muss sich wie Legislative und Exekutive in ihren Organisationsbereichen selbst verwalten können.

#Bayern #Justiz #Richter #Recht #Gericht #Unabhängigkeit #Politk #Alternative #Freiheit",AfD-WAHLPROGRAMM 2023: Richterwahl neutral gestalten Andreas Winhart MdL AfD Landtagskandidat Rosenheim-Ost Zweitstimme: Liste AfD Platz ],"Bayern,Justiz,Richter,Recht,Gericht,Unabhängigkeit,Politk,Alternative,Freiheit",https://www.instagram.com/p/CwmffuOM8JV,1,0,0,0,0,0,0,0,0,0,0,0,0,ein Poster mit einem Given und einem Given,,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info""]"
